訊號等級,策略,代碼,收盤,當日%,停損,風險%,RS相對強度,量比(vs均),狀態,日期,檢核,tech_score,news_score,report_score,confidence,signal_type
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1312.TW,11.8,-1.67,0.0,0.0,1.05,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,44.0,50.0,50.0,47.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3052.TW,11.2,0.9,0.0,0.0,1.05,1.2,均線轉下出場,2026-08-24,✅,44.0,50.0,50.0,47.6,中性
BUY,股價腰斬的中小型績優股,6643.TWO,406.0,-2.4,367.0,9.6,0.7,0.2,腰斬績優股（基本面未壞）,2026-08-24,✅,44.1,50.0,50.0,47.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1470.TW,23.8,0.42,0.0,0.0,1.05,1.8,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,44.0,50.0,50.0,47.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1102.TW,34.8,-0.43,0.0,0.0,1.05,0.6,均線轉下出場,2026-08-24,✅,44.0,50.0,50.0,47.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2258.TW,31.5,-1.72,0.0,0.0,1.05,0.7,均線轉下出場,2026-08-24,✅,44.0,50.0,50.0,47.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2009.TW,41.9,5.28,0.0,0.0,1.05,3.1,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,44.0,50.0,50.0,47.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2107.TW,26.6,-0.37,0.0,0.0,1.05,1.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,44.0,50.0,50.0,47.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2383.TW,5430.0,-4.4,0.0,0.0,1.05,0.8,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,44.0,50.0,50.0,47.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2025.TW,12.9,0.39,0.0,0.0,1.05,1.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,44.0,50.0,50.0,47.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4536.TW,171.5,-0.29,0.0,0.0,1.05,0.4,均線轉下出場,2026-08-24,✅,44.0,50.0,50.0,47.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,3056.TW,14.2,-1.39,0.0,0.0,1.05,0.7,均線轉下出場,2026-08-24,✅,44.0,50.0,50.0,47.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1611.TW,12.2,-0.81,0.0,0.0,1.05,1.5,均線轉下出場,2026-08-24,✅,44.0,50.0,50.0,47.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2201.TW,29.1,-0.68,0.0,0.0,1.04,1.1,均線轉下出場,2026-08-24,✅,43.7,50.0,50.0,47.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1229.TW,41.9,-1.18,0.0,0.0,1.04,0.7,均線轉下出場,2026-08-24,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6277.TW,81.2,0.12,0.0,0.0,1.04,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,43.7,50.0,50.0,47.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6154.TWO,13.9,-0.36,0.0,0.0,1.04,0.1,均線轉下出場,2026-08-24,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2889.TW,15.6,-0.63,0.0,0.0,1.04,0.7,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6141.TW,46.0,1.43,0.0,0.0,1.04,1.8,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,43.7,50.0,50.0,47.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6474.TWO,39.0,0.13,0.0,0.0,1.04,1.2,均線轉下出場,2026-08-24,✅,43.7,50.0,50.0,47.5,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2206.TW,64.0,-0.47,0.0,0.0,1.04,0.4,均線轉下出場,2026-08-24,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1232.TW,157.0,-0.63,0.0,0.0,1.04,0.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,43.7,50.0,50.0,47.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6625.TW,77.1,1.05,0.0,0.0,1.04,0.8,均線轉下出場,2026-08-24,✅,43.7,50.0,50.0,47.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4430.TWO,17.9,-1.65,0.0,0.0,1.04,0.7,均線轉下出場,2026-08-24,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9933.TW,41.5,-1.42,0.0,0.0,1.04,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1531.TW,13.1,0.77,0.0,0.0,1.04,1.8,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,43.7,50.0,50.0,47.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1723.TW,88.4,0.11,0.0,0.0,1.04,1.0,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,43.7,50.0,50.0,47.5,中性
BUY,吊燈出場（Chandelier Exit）,2303.TW,123.5,6.01,119.5,3.2,0.85,1.1,多頭｜停利 119.5,2026-08-24,✅,55.5,33.8,50.0,47.4,中性
BUY,大跌後外資買進（隔日跟單）,3016.TW,100.0,1.63,89.6,10.4,0.72,0.9,大跌後外資買進（隔日跟單）,2026-08-24,✅,43.5,50.0,50.0,47.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1734.TW,32.5,0.15,0.0,0.0,1.03,0.7,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,43.4,50.0,50.0,47.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2382.TW,325.0,1.09,0.0,0.0,1.03,0.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,43.4,50.0,50.0,47.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2849.TW,14.5,0.0,0.0,0.0,1.03,0.1,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,43.4,50.0,50.0,47.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2109.TW,14.9,0.0,0.0,0.0,1.03,0.6,均線轉下出場,2026-08-24,✅,43.4,50.0,50.0,47.4,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,6922.TWO,205.0,1.23,0.0,0.0,1.03,1.7,A+B1成立，等量縮平台,2026-08-24,✅,43.4,50.0,50.0,47.4,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,2707.TW,180.5,-1.37,0.0,0.0,1.03,0.6,均線轉下出場,2026-08-24,✅,43.4,50.0,50.0,47.4,中性
BUY,股價腰斬的中小型績優股,6862.TW,137.0,0.0,124.4,9.2,0.65,0.4,腰斬績優股（基本面未壞）,2026-08-24,✅,43.2,50.0,50.0,47.3,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1598.TW,21.0,3.2,0.0,0.0,1.02,1.3,均線轉下出場,2026-08-24,✅,43.1,50.0,50.0,47.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1217.TW,10.1,0.0,0.0,0.0,1.02,0.9,均線轉下出場,2026-08-24,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6967.TWO,72.9,-1.09,0.0,0.0,1.02,0.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3716.TW,36.1,-1.63,0.0,0.0,1.02,1.4,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3037.TW,1075.0,-0.92,0.0,0.0,1.02,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3023.TW,318.0,-0.16,0.0,0.0,1.02,0.4,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2903.TW,22.8,0.0,0.0,0.0,1.02,0.7,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1456.TW,13.6,-2.87,0.0,0.0,1.02,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1101.TW,24.7,-0.6,0.0,0.0,1.02,1.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,43.1,50.0,50.0,47.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,8942.TWO,42.5,0.47,0.0,0.0,1.02,0.8,均線轉下出場,2026-08-24,✅,43.1,50.0,50.0,47.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,8941.TWO,44.7,0.11,0.0,0.0,1.02,0.5,均線轉下出場,2026-08-24,✅,43.1,50.0,50.0,47.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9910.TW,71.0,0.85,0.0,0.0,1.02,0.7,均線轉下出場,2026-08-24,✅,43.1,50.0,50.0,47.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6771.TW,43.7,1.51,0.0,0.0,1.02,1.4,均線轉下出場,2026-08-24,✅,43.1,50.0,50.0,47.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2442.TW,19.6,-1.51,0.0,0.0,1.02,1.3,均線轉下出場,2026-08-24,✅,43.1,50.0,50.0,47.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2062.TW,19.2,0.52,0.0,0.0,1.02,0.5,均線轉下出場,2026-08-24,✅,43.1,50.0,50.0,47.2,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2020.TW,22.0,0.69,0.0,0.0,1.02,0.8,均線轉下出場,2026-08-24,✅,43.1,50.0,50.0,47.2,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1815.TWO,107.5,-4.02,0.0,0.0,1.01,1.9,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9905.TW,21.5,0.0,0.0,0.0,1.01,0.8,均線轉下出場,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3287.TWO,38.5,1.85,0.0,0.0,1.01,1.1,均線轉下出場,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5013.TWO,28.2,1.99,0.0,0.0,1.01,1.0,均線轉下出場,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1563.TW,63.0,-0.79,0.0,0.0,1.01,0.9,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1449.TW,12.6,2.03,0.0,0.0,1.01,1.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1417.TW,8.3,0.24,0.0,0.0,1.01,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1308.TW,13.8,-2.83,0.0,0.0,1.01,0.8,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2354.TW,60.5,0.5,0.0,0.0,1.01,0.2,均線轉下出場,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1457.TW,14.4,-0.34,0.0,0.0,1.01,0.2,均線轉下出場,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1615.TW,44.1,-0.79,0.0,0.0,1.01,0.3,均線轉下出場,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1609.TW,37.3,0.81,0.0,0.0,1.01,0.7,均線轉下出場,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2501.TW,23.1,-0.22,0.0,0.0,1.01,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1590.TW,1435.0,0.0,0.0,0.0,1.01,0.5,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2897.TW,10.2,0.0,0.0,0.0,1.01,0.4,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6612.TWO,73.1,-0.14,0.0,0.0,1.01,1.4,均線轉下出場,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6171.TWO,23.6,0.21,0.0,0.0,1.01,5.0,均線轉下出場,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4104.TW,71.8,0.14,0.0,0.0,1.01,0.3,均線轉下出場,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6482.TWO,29.0,0.87,0.0,0.0,1.01,5.1,均線轉下出場,2026-08-24,✅,42.8,50.0,50.0,47.1,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2426.TW,82.6,0.49,0.0,0.0,1.0,3.4,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.5,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6596.TWO,96.2,0.84,0.0,0.0,1.0,1.1,均線轉下出場,2026-08-24,✅,42.5,50.0,50.0,47.0,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,4111.TWO,30.1,-0.17,0.0,0.0,1.0,2.8,均線轉下出場,2026-08-24,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2614.TW,18.6,-1.06,0.0,0.0,1.0,1.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2908.TW,22.0,0.23,0.0,0.0,1.0,1.0,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.5,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2023.TW,13.9,0.0,0.0,0.0,1.0,0.6,均線轉下出場,2026-08-24,✅,42.5,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2204.TW,54.3,-1.45,0.0,0.0,1.0,0.5,均線轉下出場,2026-08-24,✅,42.5,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6757.TW,56.0,0.36,0.0,0.0,1.0,0.6,均線轉下出場,2026-08-24,✅,42.5,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4419.TWO,46.2,-0.11,0.0,0.0,1.0,1.8,均線轉下出場,2026-08-24,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2347.TW,88.3,0.91,0.0,0.0,1.0,0.4,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1817.TW,40.0,-0.12,0.0,0.0,1.0,0.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8341.TW,76.5,-0.13,0.0,0.0,1.0,0.9,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6197.TW,290.0,-0.17,0.0,0.0,1.0,0.2,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,0053.TW,239.9,0.42,0.0,0.0,1.0,1.8,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.5,50.0,50.0,47.0,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2836.TW,12.1,0.0,0.0,0.0,1.0,0.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.5,50.0,50.0,47.0,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2114.TW,88.4,-0.23,0.0,0.0,0.99,0.4,均線轉下出場,2026-08-24,✅,42.2,50.0,50.0,46.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6918.TW,74.5,0.13,0.0,0.0,0.99,0.5,均線轉下出場,2026-08-24,✅,42.2,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9136.TW,11.4,0.89,0.0,0.0,0.99,1.1,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.2,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8422.TW,27.2,1.3,0.0,0.0,0.99,0.9,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.2,50.0,50.0,46.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6592.TW,61.2,-0.49,0.0,0.0,0.99,0.9,均線轉下出場,2026-08-24,✅,42.2,50.0,50.0,46.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6269.TW,61.9,-0.8,0.0,0.0,0.99,0.3,均線轉下出場,2026-08-24,✅,42.2,50.0,50.0,46.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1413.TW,9.4,0.21,0.0,0.0,0.99,0.0,均線轉下出場,2026-08-24,✅,42.2,50.0,50.0,46.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2034.TW,20.5,0.24,0.0,0.0,0.99,0.7,均線轉下出場,2026-08-24,✅,42.2,50.0,50.0,46.9,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,8482.TW,47.8,-3.14,0.0,0.0,0.99,1.0,均線轉下出場,2026-08-24,✅,42.2,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3310.TWO,67.9,-2.02,0.0,0.0,0.99,0.7,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.2,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6218.TWO,38.6,1.98,0.0,0.0,0.99,2.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,42.2,50.0,50.0,46.9,中性
BUY,吊燈出場（Chandelier Exit）,7749.TW,382.0,9.93,335.8,12.1,0.76,1.4,多頭｜停利 335.8,2026-08-24,✅,42.1,50.0,50.0,46.9,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2459.TW,67.2,0.15,0.0,0.0,0.98,1.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3308.TW,20.0,1.52,0.0,0.0,0.98,0.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8084.TWO,46.3,-5.7,0.0,0.0,0.98,1.2,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2399.TW,47.8,4.49,0.0,0.0,0.98,2.1,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9931.TW,34.0,0.0,0.0,0.0,0.98,0.6,均線轉下出場,2026-08-24,✅,41.9,50.0,50.0,46.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1103.TW,13.2,-0.38,0.0,0.0,0.98,1.4,均線轉下出場,2026-08-24,✅,41.9,50.0,50.0,46.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6216.TW,22.4,0.22,0.0,0.0,0.98,0.5,均線轉下出場,2026-08-24,✅,41.9,50.0,50.0,46.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,7705.TW,30.9,-0.16,0.0,0.0,0.98,1.3,均線轉下出場,2026-08-24,✅,41.9,50.0,50.0,46.8,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1216.TW,77.4,-0.13,0.0,0.0,1.07,0.8,均線轉下出場,2026-08-24,✅,44.6,46.4,50.0,46.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6221.TWO,22.8,-0.22,0.0,0.0,0.98,0.7,均線轉下出場,2026-08-24,✅,41.9,50.0,50.0,46.8,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,7820.TWO,121.5,0.0,0.0,0.0,0.98,1.2,均線轉下出場,2026-08-24,✅,41.9,50.0,50.0,46.8,中性
BUY,股價腰斬的中小型績優股,6924.TW,114.0,-2.56,102.6,10.0,0.64,0.4,腰斬績優股（基本面未壞）,2026-08-24,✅,41.7,50.0,50.0,46.7,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1472.TW,87.5,-0.11,0.0,0.0,0.97,1.2,均線轉下出場,2026-08-24,✅,41.6,50.0,50.0,46.6,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,1604.TW,23.3,0.0,0.0,0.0,0.97,0.6,均線轉下出場,2026-08-24,✅,41.6,50.0,50.0,46.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6196.TW,493.0,0.51,0.0,0.0,0.97,0.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,41.6,50.0,50.0,46.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6605.TW,139.5,-1.41,0.0,0.0,0.97,0.5,均線轉下出場,2026-08-24,✅,41.6,50.0,50.0,46.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1603.TW,31.1,0.97,0.0,0.0,0.97,0.6,均線轉下出場,2026-08-24,✅,41.6,50.0,50.0,46.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1789.TW,19.2,-1.29,0.0,0.0,0.97,0.4,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,41.6,50.0,50.0,46.6,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6168.TW,27.1,7.1,0.0,0.0,0.97,3.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,41.6,50.0,50.0,46.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9904.TW,25.0,0.2,0.0,0.0,0.97,0.5,均線轉下出場,2026-08-24,✅,41.6,50.0,50.0,46.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,4766.TW,353.5,0.28,0.0,0.0,0.97,0.8,均線轉下出場,2026-08-24,✅,41.6,50.0,50.0,46.6,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6189.TW,49.5,2.81,0.0,0.0,0.96,1.3,均線轉下出場,2026-08-24,✅,41.3,50.0,50.0,46.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,1731.TW,21.0,-0.71,0.0,0.0,0.96,0.3,均線轉下出場,2026-08-24,✅,41.3,50.0,50.0,46.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4440.TW,17.5,0.0,0.0,0.0,0.96,0.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,41.3,50.0,50.0,46.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6934.TW,73.1,1.53,0.0,0.0,0.96,0.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,41.3,50.0,50.0,46.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8016.TW,295.5,-0.17,0.0,0.0,0.96,0.3,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,41.3,50.0,50.0,46.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3455.TWO,232.5,-1.27,0.0,0.0,0.96,0.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,41.3,50.0,50.0,46.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6164.TW,12.0,0.0,0.0,0.0,0.96,0.6,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,41.3,50.0,50.0,46.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2013.TW,42.0,0.36,0.0,0.0,0.96,0.5,均線轉下出場,2026-08-24,✅,41.3,50.0,50.0,46.5,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2451.TW,316.0,1.12,0.0,0.0,0.96,1.9,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,41.3,50.0,50.0,46.5,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,6597.TWO,72.4,0.56,0.0,0.0,0.96,1.5,均線轉下出場,2026-08-21,✅,41.3,50.0,50.0,46.5,中性
SETUP,A+B+C 籌碼趨勢（M哥完整版）,1525.TW,67.0,-0.45,0.0,0.0,0.95,2.1,A+B1成立，等量縮平台,2026-08-24,✅,41.0,50.0,50.0,46.4,中性
BUY,大跌後外資買進（隔日跟單）,2368.TW,948.0,-1.76,834.8,11.9,0.71,0.5,大跌後外資買進（隔日跟單）,2026-08-24,✅,40.9,50.0,50.0,46.4,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,9917.TW,110.0,-0.9,0.0,0.0,0.95,0.4,均線轉下出場,2026-08-24,✅,41.0,50.0,50.0,46.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6133.TW,22.4,0.9,0.0,0.0,0.95,0.7,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,41.0,50.0,50.0,46.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,0061.TW,24.1,-1.19,0.0,0.0,0.95,1.0,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,41.0,50.0,50.0,46.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4304.TWO,26.6,3.7,0.0,0.0,0.95,7.9,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,41.0,50.0,50.0,46.4,中性
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1304.TW,11.9,-2.87,0.0,0.0,0.94,0.9,扣抵預警+籌碼（A即將成立）,2026-08-24,✅,40.7,50.0,50.0,46.3,中性
PRE,A+B+C 籌碼趨勢（M哥完整版）,2035.TWO,27.5,1.29,0.0,0.0,0.94,3.0,均線轉下出場,2026-08-21,✅,40.7,50.0,50.0,46.3,中性
