訊號等級,策略,代碼,收盤,停損,風險%,RS相對強度,量比(vs均),狀態,日期
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1440.TW,13.4,0.0,0.0,0.83,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1459.TW,11.7,0.0,0.0,0.83,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2838.TW,20.9,0.0,0.0,0.83,1.0,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6451.TW,477.0,0.0,0.0,0.83,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,7750.TW,1955.0,0.0,0.0,0.83,0.9,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9911.TW,84.2,0.0,0.0,0.83,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9918.TW,44.0,0.0,0.0,0.83,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,9926.TW,50.1,0.0,0.0,0.83,1.7,均線轉下出場,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1456.TW,13.9,0.0,0.0,0.82,0.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1737.TW,32.0,0.0,0.0,0.82,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2903.TW,22.4,0.0,0.0,0.82,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4440.TW,17.8,0.0,0.0,0.82,0.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5522.TW,69.4,0.0,0.0,0.82,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1417.TW,8.9,0.0,0.0,0.81,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1789.TW,20.6,0.0,0.0,0.81,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2104.TW,11.1,0.0,0.0,0.81,1.9,均線轉下出場,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2360.TW,1990.0,0.0,0.0,0.81,1.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2459.TW,67.2,0.0,0.0,0.81,5.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8112.TW,85.8,0.0,0.0,0.81,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,7402.TWO,127.5,0.0,0.0,0.81,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1101.TW,24.0,0.0,0.0,0.8,0.9,均線轉下出場,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2432.TW,28.5,0.0,0.0,0.8,0.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2820.TW,16.6,0.0,0.0,0.8,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3338.TW,68.2,0.0,0.0,0.8,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4942.TW,37.6,0.0,0.0,0.8,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5007.TW,56.4,0.0,0.0,0.8,1.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6120.TW,14.2,0.0,0.0,0.8,1.0,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2009.TW,38.2,0.0,0.0,0.79,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2025.TW,11.7,0.0,0.0,0.79,0.6,均線轉下出場,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2495.TW,42.6,0.0,0.0,0.79,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2509.TW,13.6,0.0,0.0,0.79,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6794.TW,78.3,0.0,0.0,0.79,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1608.TW,33.2,0.0,0.0,0.78,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2211.TW,95.2,0.0,0.0,0.78,1.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2461.TW,16.9,0.0,0.0,0.78,0.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3044.TW,422.0,0.0,0.0,0.78,1.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4566.TW,65.9,0.0,0.0,0.78,0.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4967.TW,225.5,0.0,0.0,0.78,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6283.TW,21.9,0.0,0.0,0.78,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5511.TWO,66.4,0.0,0.0,0.78,0.9,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1514.TW,106.5,0.0,0.0,0.77,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1721.TW,23.0,0.0,0.0,0.77,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2451.TW,247.5,0.0,0.0,0.77,0.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3504.TW,69.6,0.0,0.0,0.77,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6792.TW,56.9,0.0,0.0,0.77,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8201.TW,12.6,0.0,0.0,0.77,1.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4131.TWO,32.5,0.0,0.0,0.76,1.7,均線轉下出場,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2605.TW,31.2,0.0,0.0,0.75,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6782.TW,199.0,0.0,0.0,0.75,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8083.TWO,157.5,0.0,0.0,0.75,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3036.TW,196.0,0.0,0.0,0.74,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6136.TW,24.4,0.0,0.0,0.74,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6486.TWO,78.6,0.0,0.0,0.74,1.1,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3686.TW,16.1,0.0,0.0,0.73,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6153.TW,18.2,0.0,0.0,0.73,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1725.TW,30.0,0.0,0.0,0.72,0.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2349.TW,11.9,0.0,0.0,0.72,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2355.TW,46.6,0.0,0.0,0.72,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6456.TW,69.7,0.0,0.0,0.72,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2444.TW,12.1,0.0,0.0,0.71,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3010.TW,117.5,0.0,0.0,0.71,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4720.TW,21.9,0.0,0.0,0.71,0.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4949.TW,76.7,0.0,0.0,0.71,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6862.TW,165.5,0.0,0.0,0.71,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2460.TW,32.2,0.0,0.0,0.69,0.2,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,8038.TWO,39.3,0.0,0.0,0.69,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2368.TW,1005.0,0.0,0.0,0.68,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6191.TW,93.5,0.0,0.0,0.68,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6706.TW,122.0,0.0,0.0,0.68,0.6,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2436.TW,61.2,0.0,0.0,0.67,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3665.TW,1955.0,0.0,0.0,0.66,1.1,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5243.TW,96.0,0.0,0.0,0.66,0.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3054.TW,59.5,0.0,0.0,0.65,0.3,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3380.TW,32.2,0.0,0.0,0.65,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,5284.TW,299.5,0.0,0.0,0.65,0.9,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,2419.TW,27.2,0.0,0.0,0.64,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6152.TW,12.6,0.0,0.0,0.64,0.9,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3533.TW,2020.0,0.0,0.0,0.63,1.0,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3535.TW,97.1,0.0,0.0,0.63,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1528.TW,21.6,0.0,0.0,0.61,0.5,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6805.TW,1415.0,0.0,0.0,0.61,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,1582.TW,76.6,0.0,0.0,0.6,0.4,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,6515.TW,6735.0,0.0,0.0,0.52,1.8,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,3529.TWO,2530.0,0.0,0.0,0.47,0.7,扣抵預警+籌碼（A即將成立）,2026-07-16
PRE-DEF,A+B+C 籌碼趨勢（M哥完整版）,4991.TWO,400.0,0.0,0.0,0.46,1.2,扣抵預警+籌碼（A即將成立）,2026-07-16
BUY★★,A+B+C 籌碼趨勢（M哥完整版）,7610.TW,2600.0,2440.0,6.2,3.41,1.5,突破當日！立即關注+A完整+籌碼質變,2026-07-16
BUY★,A+B+C 籌碼趨勢（M哥完整版）,6488.TWO,1370.0,1424.5,4.0,1.89,1.1,早期確認（距突破<10%）,2026-07-16
BUY★★,A+B+C 籌碼趨勢（M哥完整版）,4127.TWO,83.0,79.5,4.2,1.72,2.0,突破當日！立即關注+A完整,2026-07-16
BUY★,A+B+C 籌碼趨勢（M哥完整版）,5483.TWO,259.0,246.5,4.8,1.59,1.3,早期確認（距突破<10%）,2026-07-16
BUY★,A+B+C 籌碼趨勢（M哥完整版）,2305.TW,34.4,35.7,3.6,1.52,0.7,早期確認（距突破<10%）+籌碼質變,2026-07-16
BUY★★,A+B+C 籌碼趨勢（M哥完整版）,6241.TWO,17.7,17.7,0.0,1.44,1.7,突破當日！立即關注,2026-07-16
BUY★,融資維持率創低反彈（量增）,4534.TWO,42.3,37.5,11.5,1.33,2.5,維持率當日創低即放量承接 → 搏反彈 3,2026-07-16
BUY★,A+B+C 籌碼趨勢（M哥完整版）,5488.TWO,16.4,17.2,4.9,1.31,1.0,早期確認（距突破<10%）,2026-07-16
BUY★,融資維持率創低反彈（量增）,3288.TWO,24.2,22.0,9.1,1.23,2.5,維持率當日創低即放量承接 → 搏反彈 3,2026-07-16
BUY★,A+B+C 籌碼趨勢（M哥完整版）,4541.TWO,71.3,66.0,7.4,1.21,2.2,早期確認（距突破<10%）,2026-07-16
BUY★★,A+B+C 籌碼趨勢（M哥完整版）,8050.TWO,61.1,60.0,1.8,1.18,1.7,突破當日！立即關注+A完整,2026-07-16
BUY★★,A+B+C 籌碼趨勢（M哥完整版）,6732.TWO,214.0,193.0,9.8,1.16,1.8,突破當日！立即關注,2026-07-16
BUY★,A+B+C 籌碼趨勢（M哥完整版）,6574.TWO,134.0,126.0,6.0,1.11,1.2,早期確認（距突破<10%）,2026-07-16
BUY★★,A+B+C 籌碼趨勢（M哥完整版）,7828.TWO,2160.0,1945.0,10.0,1.1,2.2,突破當日！立即關注,2026-07-16
BUY★★,A+B+C 籌碼趨勢（M哥完整版）,8383.TWO,87.1,85.8,1.5,1.0,4.1,突破當日！立即關注,2026-07-16
BUY★,融資維持率創低反彈（量增）,6598.TW,25.2,23.2,7.8,0.93,3.4,維持率當日創低即放量承接 → 搏反彈 3,2026-07-16
BUY★,A+B+C 籌碼趨勢（M哥完整版）,4207.TWO,20.0,19.6,1.8,0.92,1.3,早期確認（距突破<10%）,2026-07-16
BUY★★,A+B+C 籌碼趨勢（M哥完整版）,6967.TWO,79.6,77.6,2.5,0.92,3.9,突破當日！立即關注,2026-07-16
BUY★,A+B+C 籌碼趨勢（M哥完整版）,6609.TWO,42.3,43.8,3.4,0.9,0.7,早期確認（距突破<10%）,2026-07-16
BUY★★,A+B+C 籌碼趨勢（M哥完整版）,6023.TWO,106.0,104.5,1.4,0.88,2.1,突破當日！立即關注,2026-07-16
BUY★,融資維持率創低反彈（量增）,3085.TWO,12.1,11.6,3.8,0.85,2.1,維持率當日創低即放量承接 → 搏反彈 3,2026-07-16
BUY★,A+B+C 籌碼趨勢（M哥完整版）,3531.TWO,23.1,22.6,2.4,0.85,0.2,早期確認（距突破<10%）,2026-07-16
BUY★,A+B+C 籌碼趨勢（M哥完整版）,6122.TWO,51.9,51.5,0.8,0.85,0.9,早期確認（距突破<10%）,2026-07-16
BUY★,融資維持率創低反彈（量增）,8101.TW,13.4,13.1,2.6,0.82,13.3,維持率當日創低即放量承接 → 搏反彈 3,2026-07-16
BUY★★,A+B+C 籌碼趨勢（M哥完整版）,3551.TWO,213.0,212.0,0.5,0.82,4.7,突破當日！立即關注,2026-07-16
BUY★★,A+B+C 籌碼趨勢（M哥完整版）,3178.TWO,70.7,64.3,9.1,0.81,5.6,突破當日！立即關注,2026-07-16
BUY★,A+B+C 籌碼趨勢（M哥完整版）,6829.TWO,231.5,243.5,5.2,0.8,1.2,早期確認（距突破<10%）,2026-07-16
BUY★,融資維持率創低反彈（量增）,5703.TWO,14.0,13.6,2.8,0.78,3.0,維持率當日創低即放量承接 → 搏反彈 3,2026-07-16
BUY★,融資維持率創低反彈（量增）,1538.TW,10.2,10.0,2.4,0.66,2.3,維持率當日創低即放量承接 → 搏反彈 3,2026-07-16
BUY★,融資維持率創低反彈（量增）,2755.TWO,105.5,104.0,1.4,0.64,2.4,維持率當日創低即放量承接 → 搏反彈 3,2026-07-16
BUY★,融資維持率創低反彈（量增）,8933.TWO,4.8,4.4,8.0,0.62,3.6,維持率當日創低即放量承接 → 搏反彈 3,2026-07-16
BUY★,融資維持率創低反彈（量增）,2724.TWO,10.6,10.1,4.7,0.51,5.0,維持率當日創低即放量承接 → 搏反彈 3,2026-07-16
